1 1 胡斐
2 2 程灵素
3 3 苗人凤
4 4 阎基
5 5 张三丰
6 6 灭绝
7 7 何太冲
8 8 唐文亮
9 9 张无忌
10 10 范遥
11 11 杨逍
12 12 殷天正
13 13 谢逊
14 14 韦一笑
15 15 金花婆婆
16 16 胡青牛
17 17 王难姑
18 18 成昆
19 19 岳不群
20 20 莫大
21 21 定闲
22 22 左冷禅
23 23 天门
24 24 余沧海
313 25 蓝凤凰
26 26 任我行
27 27 东方不败
28 28 平一指
29 29 田伯光
55 30 郭靖
31 31 丹青生
32 32 秃笔翁
33 33 黑白子
34 34 黄钟公
35 35 令狐冲
36 36 林平之
37 37 狄云
38 38 石破天
39 39 龙岛主
40 40 木岛主
41 41 张三
42 42 李四
43 43 白万剑
44 44 岳老三
45 45 薛慕华
46 46 丁春秋
47 47 阿紫
48 420 游坦之
49 49 虚竹
50 384 乔峰
51 51 慕容复
52 52 花铁干
53 53 段誉
54 54 袁承志
55 55 郭靖
56 56 黄蓉
57 57 黄药师
58 520 杨过
59 59 小龙女
60 60 欧阳锋
61 61 欧阳克
62 62 金轮法王
63 63 程英
64 64 周伯通
65 65 一灯
66 66 小昭
67 67 裘千仞
68 68 丘处机
69 69 洪七公
70 70 玄慈
71 71 洪安通
72 72 田归农
73 73 任盈盈
74 74 霍青桐
75 75 陈家洛
76 76 王语嫣
77 77 萧中慧
78 78 梅超风
79 79 岳灵珊
80 80 张召重
81 81 朱九真
82 82 宋青书
83 83 何铁手
84 84 霍都
85 85 贝海石
86 86 阿珂
87 87 苏荃
88 88 祖千秋
89 89 人厨子
90 90 钟灵
91 91 温青青
92 92 李沅芷
93 93 李沅芷
94 94 陆天枢
95 95 刘乘风
96 96 水岱
97 97 血刀老祖
98 98 段延庆
99 99 叶二娘
100 100 云中鹤
101 101 朱丹臣
102 102 枯荣
103 103 鸠摩智
104 104 阿朱
105 105 阿碧
106 106 王元霸
107 107 矮老者
108 108 高老者
109 109 鲜于通
110 110 游骥
111 111 游驹
112 112 萧远山
113 113 慕容博
114 114 扫地老僧
115 115 苏星河
116 116 无崖子
117 117 天山童姥
118 118 李秋水
119 119 渔
120 120 樵
121 121 耕
122 122 读
123 123 马钰
124 124 谭处端
125 125 刘处玄
126 126 王处一
127 127 郝大通
128 128 孙不二
129 129 王重阳
130 130 柯镇恶
131 131 朱聪
132 132 韩宝驹
133 133 南希仁
134 134 张阿生
135 135 全金发
136 136 韩小莹
137 137 陈达海
138 138 瓦耳拉齐
139 139 郑克爽
140 249 风清扬
141 141 成不忧
142 142 封不平
143 143 桃根仙
144 144 桃干仙
145 145 桃枝仙
146 146 桃叶仙
147 147 桃花仙
148 148 桃实仙
149 149 方证
150 150 冯锡范
151 151 文泰来
152 152 无尘
153 153 赵半山
154 154 骆冰
155 155 常赫志
156 156 常伯志
157 157 潇湘子
158 158 尹克西
159 159 尼摩星
160 160 达尔巴
161 161 李莫愁
162 162 丁不三
163 163 丁不四
164 164 谢烟客
165 165 朱长龄
166 166 班淑娴
167 167 宗维侠
168 168 常敬之
169 169 空闻
170 170 空性
171 171 宋远桥
172 172 莫声谷
173 173 妙风使
174 174 流云使
175 175 辉月使
176 176 何红药
177 177 史秉光
178 178 史秉文
179 179 黎刚
180 180 洞玄
181 181 闵子华
182 182 刘培生
183 183 梅剑和
184 184 玉真子
185 185 穆人清
186 186 归心树
187 187 冯难敌
188 188 黄真
189 189 萧半和
211 211 莽牯朱蛤
198 198 嵩山弟子
198 198 嵩山弟子
198 198 嵩山弟子
198 198 嵩山弟子
198 198 嵩山弟子
198 198 嵩山弟子
198 198 嵩山弟子
198 198 嵩山医生
198 198 嵩山弟子
198 198 嵩山弟子
199 198 泰山弟子
199 199 泰山弟子
199 199 泰山弟子
199 199 泰山弟子
199 199 泰山弟子
199 199 泰山弟子
199 199 泰山弟子
199 199 泰山医生
199 199 泰山弟子
199 199 泰山弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
207 207 丐帮弟子
207 207 丐帮弟子
207 207 丐帮弟子
207 207 丐帮弟子
207 207 丐帮弟子
207 207 丐帮弟子
207 207 丐帮弟子
207 207 医丐
207 207 丐帮弟子
207 207 丐帮弟子
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒医生
193 193 崆峒高手
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山医生
196 196 衡山高徒
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山医生
197 197 师太
203 203 神龙教徒
203 203 神龙教徒
203 203 神龙教徒
203 203 神龙教徒
203 203 神龙教徒
203 203 神龙教徒
203 203 神龙教徒
203 203 神龙教徒
203 203 神龙医生
203 203 神龙高手
210 210 少林弟子
210 210 少林弟子
210 210 少林弟子
210 210 少林弟子
210 210 少林弟子
210 210 少林弟子
210 210 少林弟子
210 210 少林弟子
210 210 少林弟子
210 210 少林弟子
212 212 毒蛇
212 212 毒蛇
212 212 毒蛇
212 212 毒蛇
212 212 毒蛇
212 212 毒蛇
212 212 毒蛇
212 212 毒蛇
212 212 毒蛇
212 212 蛇王
213 213 大雪怪
213 213 大雪怪
213 213 大雪怪
213 213 大雪怪
213 213 大雪怪
213 213 大雪怪
213 213 大雪怪
213 213 大雪怪
213 213 大雪怪
213 213 大雪怪
215 215 蛛王
215 215 彩雪蛛
215 215 彩雪蛛
215 215 彩雪蛛
215 215 彩雪蛛
215 215 彩雪蛛
215 215 彩雪蛛
215 215 彩雪蛛
215 215 彩雪蛛
215 215 彩雪蛛
216 211 蟾王
208 282 官兵
208 282 官兵
208 282 官兵
208 282 官兵
208 282 官兵
208 282 官兵
208 284 大内高手
208 284 大内高手
208 284 大内高手
208 284 大内高手
191 285 高三娘
203 286 范一飞
195 287 吕正平
192 288 风良
199 283 丁氏门人
199 283 丁氏门人
199 283 丁氏门人
207 289 解风
207 290 史火龙
208 283 王氏门人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林木人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
210 291 少林铜人
93 447 伊贺道顺
93 447 石川卫门
93 447 鹈饲孙六
93 447 出浦盛清
93 447 果心
93 447 加藤段??
93 447 唐泽玄蕃
93 447 杉谷善住
93 447 高羽兵卫
93 447 柘植清??
93 447 服部半藏
93 447 服部保长
93 447 风魔太郎
93 447 望月出云
93 447 百地丹波
93 447 山中俊房
93 447 猿飞佐助
93 447 雾隐才藏
93 447 ??珍
217 217 宫本武藏
217 217 佐佐木
217 217 千叶成政
217 217 ??本龙马
217 217 爱州移香
217 217 足利义辉
217 217 伊东一刀
217 217 稻富佑直
217 217 井上正继
217 217 岩间小熊
217 217 小野善鬼
217 217 小野忠明
217 217 片山久安
217 217 钟卷自斋
217 217 上泉信纲
217 217 川崎时盛
217 217 北田具教
217 217 柳生宗严
217 217 柳生兵卫
217 217 牙神十郎
217 217 霸王丸
219 218 织田信长
219 218 丰臣秀吉
219 218 毛利元就
219 218 武田信玄
219 218 上杉谦信
219 218 北条氏康
219 218 今川义元
219 218 斋藤道三
219 218 浅井长政
219 218 宇喜多
219 218 德川家康
219 218 朝仓义景
219 218 伊达政宗
219 218 岛津义弘
219 218 三好长庆
219 218 芦名盛氏
219 218 真田幸村
219 218 前田利家
219 218 大友宗麟
219 218 立花道雪
219 218 左竹义重
218 219 东条英机
218 219 板垣征四
218 219 广田宏毅
218 219 土肥原贤
218 219 松井石根
218 219 永野修身
218 219 梅津美治
218 219 武藤章
218 219 白鸟敏夫
218 219 木村兵太
218 219 桥本欣五
218 219 南次郎
218 219 平沼骐一
218 219 荒木贞夫
218 219 小矶国昭
218 219 大川周明
218 219 大岛浩
218 219 星野直树
218 219 贺屋兴宜
218 219 小犬蠢狼
201 0 杨过内力
-1 0 伪主
300 292 白雕
299 293 曲非烟
309 0 影武
201 0 假想敌
201 0 假想敌2
338 228 神秘小二
201 0 索林
201 0 卢西奥
201 0 李卡多
305 294 水笙
306 242 李文秀
307 295 石中玉
310 296 独孤求败
160 297 不戒和尚
62 62 金轮法王
103 103 鸠摩智
71 71 洪安通
71 0 人物1
71 0 人物2
71 0 人物3
71 0 人物4
71 0 人物5
71 0 人物6
71 0 人物7
71 0 人物8
71 0 测试
71 0 宠物
314 226 神雕
300 292 大雕
315 211 火蟾
316 298 玄蟒
317 203 古鳄
318 299 彩蛛
319 300 白猿
320 301 阿青
321 302 达摩祖师
323 303 完颜康
323 304 斗酒僧
323 305 逍遥子
322 306 耶律齐
60 60 欧阳锋
324 307 胡一刀
16 308 慕容景岳
17 309 薛鹊
45 310 石万嗔
326 311 袁冠南
327 312 何足道
328 313 公孙绿萼
329 314 喀丝丽
330 315 阿九
331 316 夏雪宜
332 317 殷离
333 318 丁典
334 319 凌霜华
335 320 凌退思
336 321 穆念慈
337 322 袁紫衣
339 323 凤天南
341 324 周芷若
302 325 赵敏
205 326 阿三
205 327 阿二
207 328 阿大
71 267 鹿杖客
163 268 鹤笔翁
167 269 温方达
167 270 温方义
167 271 温方山
167 272 温方施
167 273 温方悟
150 274 卓天雄
143 275 雷震天
144 276 贾云长
145 277 赛飞鸿
146 278 赵惊风
312 441 林月如
311 442 赵灵儿
25 443 阿奴
205 236 宝象
199 0 戚长发
199 0 公孙止
199 0 陆无双
199 0 郭襄
199 0 双儿
340 225 韦小宝
199 0 人物25
199 0 人物26
199 0 人物27
199 0 人物28
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
200 200 青城弟子
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
201 201 五毒教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
202 202 日月教徒
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
204 204 雪山弟子
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
205 205 番僧
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
206 206 星宿门人
207 207 丐帮弟子
207 207 丐帮弟子
207 207 丐帮弟子
207 207 丐帮弟子
207 207 丐帮弟子
207 207 丐帮弟子
207 207 丐帮弟子
207 207 医丐
207 207 丐帮弟子
207 207 丐帮弟子
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
208 208 铁掌帮众
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
209 209 全真教徒
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
194 194 明教弟子
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
214 214 大鳄鱼
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
190 190 武当弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
191 191 峨嵋弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
192 192 昆仑弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒弟子
193 193 崆峒医生
193 193 崆峒高手
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
195 195 华山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山弟子
196 196 衡山医生
196 196 衡山高徒
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山弟子
197 197 恒山医生
197 197 师太
203 203 神龙教徒
203 203 神龙教徒
203 203 神龙教徒
203 203 神龙教徒
203 203 神龙教徒
